Timestamp,SSID,BSSID,Channel,RSSI,Score,Reason
2026-02-11 05:17:48,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-60,0,N/A
2026-02-11 05:17:48,Ma_B0x_Maison,FF:EE:DD:44:55:66,1,-64,0,N/A
2026-02-11 05:17:50,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-55,0,N/A
2026-02-11 05:17:50,Ma_B0x_Maison,FF:EE:DD:44:55:66,1,-61,0,N/A
2026-02-11 05:17:51,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-58,0,N/A
2026-02-11 05:17:51,Ma_B0x_Maison,FF:EE:DD:44:55:66,1,-66,0,N/A
2026-02-11 05:17:51,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,0,N/A
2026-02-11 05:17:53,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-58,3,N/A
2026-02-11 05:17:53,Ma_B0x_Maison,FF:EE:DD:44:55:66,1,-65,0,N/A
2026-02-11 05:17:53,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,3,N/A
2026-02-11 05:17:54,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-57,3,N/A
2026-02-11 05:17:54,Ma_B0x_Maison,FF:EE:DD:44:55:66,1,-63,0,N/A
2026-02-11 05:17:54,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,3,N/A
2026-02-11 05:17:56,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-59,3,N/A
2026-02-11 05:17:56,Ma_B0x_Maison,FF:EE:DD:44:55:66,1,-62,0,N/A
2026-02-11 05:17:56,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,3,N/A
2026-02-11 05:17:57,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-56,3,N/A
2026-02-11 05:17:57,Ma_B0x_Maison,FF:EE:DD:44:55:66,1,-68,0,N/A
2026-02-11 05:17:57,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,3,N/A
2026-02-11 05:17:59,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-64,3,N/A
2026-02-11 05:17:59,Ma_B0x_Maison,FF:EE:DD:44:55:66,1,-63,0,N/A
2026-02-11 05:17:59,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,3,N/A
2026-02-11 05:18:00,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-61,3,N/A
2026-02-11 05:18:00,Ma_B0x_Maison,FF:EE:DD:44:55:66,1,-70,0,N/A
2026-02-11 05:18:00,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,3,N/A
2026-02-11 05:18:02,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-61,3,N/A
2026-02-11 05:18:02,Ma_B0x_Maison,FF:EE:DD:44:55:66,1,-66,0,N/A
2026-02-11 05:18:02,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,3,N/A
2026-02-11 05:18:03,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-61,3,N/A
2026-02-11 05:18:03,Ma_B0x_Maison,FF:EE:DD:44:55:66,1,-65,0,N/A
2026-02-11 05:18:03,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,3,N/A
2026-02-11 05:18:05,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-61,3,N/A
2026-02-11 05:18:05,Ma_B0x_Maison,FF:EE:DD:44:55:66,1,-65,0,N/A
2026-02-11 05:18:05,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,3,N/A
