Time,SSID,BSSID,Vendor,RSSI,Score,Reason
06:18:19,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
06:18:19,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,1,
06:18:19,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,1,
06:18:20,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,1,
06:18:20,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,1,
06:18:20,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,1,
06:18:22,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
06:18:22,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,1,
06:18:22,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,1,
06:18:23,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,1,
06:18:23,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,1,
06:18:23,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
06:18:25,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,1,
06:18:25,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,1,
06:18:25,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,1,
06:18:26,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:18:26,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,1,
06:18:26,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
