Timestamp,SSID,BSSID,Channel,RSSI,Score,Reason
2026-02-11 04:38:32,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-62,0,N/A
2026-02-11 04:38:32,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-75,1,N/A
2026-02-11 04:38:32,Starbucks_Guest,12:34:56:78:9A:BC,11,-82,1,N/A
2026-02-11 04:38:32,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,0,N/A
2026-02-11 04:38:33,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-60,3,N/A
2026-02-11 04:38:33,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-73,1,N/A
2026-02-11 04:38:33,Starbucks_Guest,12:34:56:78:9A:BC,11,-84,1,N/A
2026-02-11 04:38:33,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,3,N/A
2026-02-11 04:38:35,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-64,3,N/A
2026-02-11 04:38:35,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-68,1,N/A
2026-02-11 04:38:35,Starbucks_Guest,12:34:56:78:9A:BC,11,-81,1,N/A
2026-02-11 04:38:35,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,3,N/A
2026-02-11 04:38:36,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-58,3,N/A
2026-02-11 04:38:36,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-75,1,N/A
2026-02-11 04:38:36,Starbucks_Guest,12:34:56:78:9A:BC,11,-81,1,N/A
2026-02-11 04:38:36,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,3,N/A
2026-02-11 04:38:38,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-57,3,N/A
2026-02-11 04:38:38,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-65,3,RSSI Spike (2.6σ)
2026-02-11 04:38:38,Starbucks_Guest,12:34:56:78:9A:BC,11,-80,3,RSSI Spike (4.2σ)
2026-02-11 04:38:38,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,3,N/A
2026-02-11 04:38:39,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-56,3,N/A
2026-02-11 04:38:39,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-65,3,RSSI Spike (2.6σ)
2026-02-11 04:38:39,Starbucks_Guest,12:34:56:78:9A:BC,11,-80,3,RSSI Spike (4.2σ)
2026-02-11 04:38:39,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,3,N/A
