Time,SSID,BSSID,Vendor,RSSI,Score,Reason
22:49:31,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:49:32,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:49:34,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:49:35,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:49:37,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:49:38,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:49:40,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:49:41,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:49:43,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:49:44,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:49:44,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:49:46,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:49:46,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:49:47,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:49:47,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:49:49,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:49:49,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:49:50,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:49:50,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:49:52,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:49:52,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:49:53,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:49:53,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:49:55,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:49:55,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:49:56,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:49:56,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:49:58,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:49:58,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:49:59,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:49:59,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:01,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:01,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:02,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:02,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:04,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:04,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:05,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:05,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:07,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:07,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:08,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:08,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:10,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:10,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:10,Idoom 4G_DE8C3,5C:4D:BF:6D:E8:C3,Unknown,-100,0,
22:50:11,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:11,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:11,Idoom 4G_DE8C3,5C:4D:BF:6D:E8:C3,Unknown,-100,0,
22:50:13,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:13,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:13,Idoom 4G_DE8C3,5C:4D:BF:6D:E8:C3,Unknown,-100,0,
22:50:14,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:14,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:14,Idoom 4G_DE8C3,5C:4D:BF:6D:E8:C3,Unknown,-100,0,
22:50:16,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:16,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:16,Idoom 4G_DE8C3,5C:4D:BF:6D:E8:C3,Unknown,-100,0,
22:50:17,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:17,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:17,Idoom 4G_DE8C3,5C:4D:BF:6D:E8:C3,Unknown,-100,0,
22:50:19,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:19,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:19,Idoom 4G_DE8C3,5C:4D:BF:6D:E8:C3,Unknown,-100,0,
22:50:20,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:20,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:20,Idoom 4G_DE8C3,5C:4D:BF:6D:E8:C3,Unknown,-100,0,
22:50:22,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:22,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:22,Idoom 4G_DE8C3,5C:4D:BF:6D:E8:C3,Unknown,-100,0,
22:50:23,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:23,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:23,Idoom 4G_DE8C3,5C:4D:BF:6D:E8:C3,Unknown,-100,0,
22:50:25,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:25,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:25,Idoom 4G_DE8C3,5C:4D:BF:6D:E8:C3,Unknown,-100,0,
22:50:26,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:26,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:26,Idoom 4G_DE8C3,5C:4D:BF:6D:E8:C3,Unknown,-100,0,
22:50:28,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:28,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:28,Idoom 4G_DE8C3,5C:4D:BF:6D:E8:C3,Unknown,-100,0,
22:50:29,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:29,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:29,Idoom 4G_DE8C3,5C:4D:BF:6D:E8:C3,Unknown,-100,0,
22:50:31,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:31,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:31,Idoom 4G_DE8C3,5C:4D:BF:6D:E8:C3,Unknown,-100,0,
22:50:32,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:32,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:32,Idoom 4G_DE8C3,5C:4D:BF:6D:E8:C3,Unknown,-100,0,
22:50:34,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:34,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:34,Idoom 4G_DE8C3,5C:4D:BF:6D:E8:C3,Unknown,-100,0,
22:50:35,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:35,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:35,Idoom 4G_DE8C3,5C:4D:BF:6D:E8:C3,Unknown,-100,0,
22:50:37,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:37,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:37,Idoom 4G_DE8C3,5C:4D:BF:6D:E8:C3,Unknown,-100,0,
22:50:38,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:38,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:38,Idoom 4G_DE8C3,5C:4D:BF:6D:E8:C3,Unknown,-100,0,
22:50:40,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:40,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:40,Idoom 4G_DE8C3,5C:4D:BF:6D:E8:C3,Unknown,-100,0,
22:50:41,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:41,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:41,Idoom 4G_DE8C3,5C:4D:BF:6D:E8:C3,Unknown,-100,0,
22:50:43,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:43,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:43,Idoom 4G_DE8C3,5C:4D:BF:6D:E8:C3,Unknown,-100,0,
22:50:44,Idoom 4G_EA51A,54:1F:8D:8E:A5:1A,Unknown,-100,0,
22:50:44,Idoom 4G_1FCFA,54:1F:8D:F1:FC:FA,Unknown,-100,0,
22:50:44,Idoom 4G_DE8C3,5C:4D:BF:6D:E8:C3,Unknown,-100,0,
