Timestamp,SSID,BSSID,Channel,RSSI,Score,Reason
2026-02-11 05:25:16,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-61,0,N/A
2026-02-11 05:25:16,Ma_B0x_Maison,FF:EE:DD:44:55:66,1,-65,0,N/A
2026-02-11 05:25:16,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,0,N/A
2026-02-11 05:25:17,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-63,0,N/A
2026-02-11 05:25:17,Ma_B0x_Maison,FF:EE:DD:44:55:66,1,-69,0,N/A
2026-02-11 05:25:17,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,0,N/A
2026-02-11 05:25:19,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-56,3,N/A
2026-02-11 05:25:19,Ma_B0x_Maison,FF:EE:DD:44:55:66,1,-61,0,N/A
2026-02-11 05:25:19,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,3,N/A
2026-02-11 05:25:21,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-58,3,N/A
2026-02-11 05:25:21,Ma_B0x_Maison,FF:EE:DD:44:55:66,1,-68,0,N/A
2026-02-11 05:25:21,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,3,N/A
2026-02-11 05:25:22,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-62,3,N/A
2026-02-11 05:25:22,Ma_B0x_Maison,FF:EE:DD:44:55:66,1,-66,0,N/A
2026-02-11 05:25:22,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,3,N/A
2026-02-11 05:25:24,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-64,3,N/A
2026-02-11 05:25:24,Ma_B0x_Maison,FF:EE:DD:44:55:66,1,-65,0,N/A
2026-02-11 05:25:24,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,3,N/A
2026-02-11 05:25:25,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-56,3,N/A
2026-02-11 05:25:25,Ma_B0x_Maison,FF:EE:DD:44:55:66,1,-64,0,N/A
2026-02-11 05:25:25,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,3,N/A
2026-02-11 05:25:27,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-63,3,N/A
2026-02-11 05:25:27,Ma_B0x_Maison,FF:EE:DD:44:55:66,1,-68,0,N/A
2026-02-11 05:25:27,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,3,N/A
2026-02-11 05:25:28,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-55,3,N/A
