Time,SSID,BSSID,Vendor,RSSI,Score,Reason
13:25:41,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:25:43,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:25:43,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:25:44,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:25:44,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:25:46,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:25:46,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:25:47,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:25:47,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:25:49,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:25:49,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:25:50,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:25:50,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:25:52,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:25:52,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:25:53,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:25:53,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:25:55,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:25:55,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:25:56,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:25:56,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:25:58,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:25:58,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:25:59,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:25:59,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:26:01,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:26:01,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:26:02,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:26:02,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:26:04,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:26:04,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:26:05,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:26:05,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:26:07,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:26:07,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:26:08,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:26:08,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:26:10,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:26:10,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:26:11,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:26:11,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:26:13,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:26:13,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:26:14,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:26:14,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:26:16,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:26:16,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:26:17,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:26:17,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:26:19,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:26:19,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:26:20,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:26:20,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:26:22,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:26:22,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
13:26:23,افليكسي ,FA:2A:74:EC:23:05,Unknown,-100,0,
13:26:23,realme C65,BE:DA:CC:E4:DD:E9,Unknown,-100,0,
